nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
896.0963115357191,395.66617143439333,913.51938561142,373.6198023359237,874.145668633745,376.37327405013536,942.3415086758607,373.43725622017604,852.1297959590703,377.9956577637673,987.8091480677268,458.9901103291365,804.5428967420053,453.49178759734326,1009.9296633069365,509.96878268898683,777.0066445502774,502.52588049395837,955.3825107095035,534.6204354844026,810.4585118782524,521.1304490144231,955.4778254457498,697.9987917035448,841.0819294252427,698.7403983996603,1035.1157296129727,760.3127286038566,748.1284428740094,762.0508763782376,985.9406219370206,929.8119850636022,800.157486480252,933.151435992495
894.6079889291706,413.58343453698774,913.3654598880212,391.3937788824821,873.175082747796,393.18641287750654,942.3556674343857,391.29953678059786,852.3627582410898,395.21857902200276,987.859355025439,474.63615403835973,805.7078441382328,468.71021077704336,1010.7628880453627,523.6086602648761,777.1619779176359,515.0190466802468,954.4716766116652,549.9192227823271,812.7815187303663,538.5291513945724,955.0801883794861,708.4851836406067,840.9100013165224,706.8678785439647,1034.9453239653224,761.6698761869004,747.6110363472231,764.0464929898658,986.6120885277992,929.7030244834993,800.2906530329833,931.9884203962488
894.3556601056465,411.0793306007921,913.3241694910445,390.1891498904875,873.1456455179256,392.40746935571906,942.8509290257363,390.2833614625421,852.2029648372003,394.0693670565484,989.1183543342526,476.8700691519364,806.256530469215,471.07385954213055,1011.2610357984535,526.3512596636436,775.9235212315282,519.2593677652126,952.8434807841257,552.3680308957811,814.4785537909726,542.840088853526,954.1744372872064,710.0119343037339,840.7951440635619,709.3677178002644,1034.742797369283,762.1195273862218,748.1904716349006,763.4615908312294,986.7335654250772,930.2124390578971,800.213870191336,931.6400547772962
892.9354095605586,427.89723453265543,913.365215181474,405.40536021345963,872.6483134773603,406.991469832137,942.4592818794289,405.50167366583736,852.244826813146,410.19631538985647,989.0151603223518,490.359218935683,805.9900261869719,484.9490972319352,1010.1291603546288,545.2766694530286,776.8476925480945,532.4079905683427,945.7775888082538,563.9722425103059,822.5784918779219,552.3528874567407,952.8561497033784,721.1696818698839,840.4098596272909,719.5572230218181,1034.899030662432,760.324600329689,748.6658634831451,763.306333548583,985.1142853008354,930.3257663061065,800.4111393501317,932.247293931857
894.8281051665691,428.06624282643327,913.4915190471169,405.65335841094475,873.9894086442622,407.79041921027266,942.507512410473,406.91195354906506,852.6426929998865,409.66132294361677,987.8038442009577,490.0391824778517,806.8641155743508,485.4424451389094,1013.735827923383,540.5054754828476,776.5211584849395,534.7092685775608,946.5631768136982,566.4262784553033,822.4450345521498,558.3397728255492,950.9046882247086,720.479666717165,839.5163902279706,720.1370627000184,1036.2311869488258,762.127936359309,748.4100720737546,767.1943372807795,985.1287098193236,934.6937634668973,799.2908496904589,933.6257388023137
896.4171323282566,435.30655670855526,914.9774031964546,416.1327348824503,876.4803207797004,415.3421088892618,942.1568241483906,422.2535252720141,852.7059792866859,425.38124543819964,987.2156003783915,510.1523296895747,806.6931057765335,501.8104519592923,1015.0084525524652,558.7130874233417,777.0436939224918,547.9255882223105,944.8532408213595,578.5446393798177,835.4003628300454,567.7208887653891,956.3982535511082,734.7770638644672,840.111064635307,735.4018166198406,1037.7805372924506,762.0601271820499,748.1825334026063,768.3857639706828,985.521586688405,933.621026154561,799.8984091436905,935.7850096024711
897.2168996721333,440.4230847388411,915.6132539058513,418.92225394354915,876.5899195933472,418.8778616177251,942.7290033359333,422.6002955469425,853.4297164851604,426.295375804848,987.2334944669184,510.2008464667824,807.4601525269584,500.95403769141257,1017.1837197031108,554.2462353606574,776.6172077755974,548.1108417699955,948.6176844153283,584.8877568954202,832.7716132305679,573.0225416084592,956.290040797982,735.4434125503768,840.4021013927602,736.2388833650454,1034.1474780109204,757.9062009041277,748.2955705033852,767.2920821028961,985.7983339690625,931.8878441935436,798.2331824744326,934.7443897856076
897.1928969443773,451.02243958562264,915.0929212157993,429.9549816599004,876.3430017166544,433.3140811457803,942.2707157111912,433.2023643963292,853.4714753667528,438.63583729656636,988.0189315556815,518.4634122837125,807.31852288928,510.6488966330339,1013.3118544316839,574.0304805369143,777.6256458282146,558.9798785881455,946.2091549534367,593.7038552010508,831.7507526266413,580.1253417901825,952.0727442466466,745.7748700634188,840.2671711092238,744.8490848438246,1033.5502225097916,756.9952491295423,747.798416839128,768.7451211940593,985.5912728301839,929.0000902614072,800.6125493010925,934.0308994947777
896.9199163837071,453.97013451856725,915.0996689276324,431.44511740781314,876.8125204805302,431.79370181658015,942.7837496241234,435.31249112576995,853.4987421659571,437.8835298666459,988.3751960577368,519.5920758388304,808.0690757877101,513.3920167143048,1013.6453653244308,569.0342041870697,775.8301833731487,558.8838388194586,949.2563671841868,595.1962917195104,830.7051541404725,585.074019437023,950.0074940525006,753.6319029686038,838.2289624267942,750.238699266684,1033.5980268561311,754.2872034688485,749.0228559472855,768.2053806356225,985.6783131732075,928.0367464527711,800.7203224441062,934.1164175939597
896.8775160223613,463.3254872079437,914.8485068355313,442.6492162515656,876.9149008543255,442.18619068855327,941.9729991489079,444.9838636515782,853.5690188689359,448.55407218097076,987.7625136236749,528.787585999439,809.7166017040419,523.2269050635585,1011.2565652526838,583.3936987766295,776.4153804279606,570.7135481377685,951.5752313702195,606.8408000116469,843.1597650749592,597.0179905599873,947.7607472716993,762.9199389472063,838.4019601712083,761.386403509643,1033.7375988695017,752.6795901979598,750.4567598560182,765.1462830014506,985.455719650651,929.2709674760915,800.6227595514458,934.4414373248227
896.3958335593259,465.5423288002537,914.2027112193119,444.75293843419666,876.9960693568111,444.4357875765223,941.7654895218466,446.6665619688178,853.5684028065469,449.96152812374686,986.1243865371831,528.0756001897969,811.8035482862473,522.5516842722129,1012.3574361320733,580.3376477291606,776.2884994838005,571.1405741649783,955.6749251599558,607.495303482863,841.0054895225175,597.3478445746711,945.1771643531257,768.8735689841711,837.1872718547916,764.7501195628454,1032.7770795471567,751.8579236258929,747.7731451853506,765.7928778129002,984.3348026828543,929.3297493458574,800.4823384308869,936.5578105696312
897.3015317043261,479.1078286663758,914.4735473376297,457.0683816436385,876.5591023352833,457.1510813037142,941.537001419853,456.8546495769512,853.8294037472389,463.7757883736443,986.2432656969072,539.4092575636057,812.9070965874606,532.1712708364364,1010.8445019721191,595.6257909451091,774.6704442958169,584.231773250709,955.7536370214393,615.622267810828,846.1758369869162,606.2767561374196,944.9300816509726,777.413609013546,837.4988119544789,776.8130685215516,1033.1208486643623,752.8943252082397,746.446935307184,769.4732478548096,983.3287755192188,929.4432032024356,799.0506559120925,937.2060624730096
897.4827145002724,476.7441897691401,915.0954116422035,456.6375211308661,877.8145183138107,457.2312213725828,941.8044730989459,458.4612092492611,854.0945834265215,465.13661963814576,984.0954417463461,538.6342758821901,814.9762069639212,534.6342474194768,1011.6095546566352,591.8055424772639,772.2761997934713,584.3809779023019,954.5523970190583,616.8395003252513,843.583017415998,608.7328506238375,945.5423696301424,780.5991608756459,837.6451965159824,779.3189804018974,1031.984088820645,752.5058084874228,747.7387436299242,768.8613027312741,982.9009769276441,930.742534665841,799.0649167653228,936.8768922589647
896.7958385924946,484.25030688845163,914.9284430099694,464.78853613887753,877.8254908522651,464.9872659055609,941.6066028327305,466.0584427460883,853.8498004262897,473.4804591368443,984.1279418106,548.0805739332113,814.2882950968134,543.5678198399664,1011.7562877792594,601.7468415758684,772.9587060815377,594.1901710381289,954.2979500926374,628.1150656548604,843.9433821039393,618.2755941661384,945.4288181241653,788.8460586587146,838.5793262083428,789.9672425869838,1031.0695985659352,752.7554323681759,751.1755087432109,768.5731177976636,982.7288328690161,931.817656425144,798.9705232914857,937.1983146268402
897.2832774664237,486.81670630757674,915.0979317907684,466.63369899737984,878.4111321717359,466.7413040118951,941.6971925511091,468.28574874337744,853.8097598122702,473.0548952579959,982.2689474968477,547.7932233696762,814.7298337659447,544.9696943844924,1014.3827371059139,599.64698473168,772.6310783686885,595.9114615624217,954.1560055061065,629.422248983341,843.7590825512954,623.2241138147481,945.206241869151,791.750674514209,838.867643631245,792.4654382756225,1031.2732691437411,751.9047773290249,752.1335991094654,768.2795157268862,980.9131562756983,935.9759445456957,797.5671883278804,938.8398099835656
897.2031577961607,491.3371493640231,915.1041339972484,471.6949632323785,878.5879119996362,472.40960373067344,941.6330034862766,474.53403073496014,853.9384430441264,481.691329603229,983.5958602422963,555.4517583485242,814.7253675809134,551.0032443780091,1012.8180968948515,610.9806583617035,772.5499866114435,599.840517187141,954.0649631378277,640.0513629129422,844.8666900060601,629.428069651084,945.1955214692254,802.1476882479137,839.5894845475666,804.1123155255026,1030.8248136459158,750.5416359374334,757.1280050448636,766.9058006774885,980.9582924791316,939.1474271860028,797.7797822558484,941.9329185542823
897.2173824084848,491.19496195930583,915.0573125297933,471.15015806980216,878.7794623400815,472.023771685842,941.7581177923773,475.21873911319483,854.1328215053124,481.52423403993316,983.1597348338236,556.6949071855812,814.3611128088094,553.3238130885619,1014.7818114654281,610.464063338188,771.522682090824,601.6940964895498,953.2871515288571,638.9757069864221,845.5659723923501,630.8391548048206,944.312083798534,809.5693286914293,838.8529705263121,807.7807875397549,1030.579501856936,750.5307237796533,756.0116128262435,768.8077707333229,981.2709480809533,940.177919286326,797.5301444417643,941.6456922301517
897.4124555540038,496.2923598009663,915.3992772710233,476.16410421412604,878.78680218584,477.5202981332129,941.4871714818673,480.32660214613276,853.7940968325141,488.04970001968053,982.7765350266337,560.4630392875521,813.7489006433152,558.5407494668932,1014.3942800263901,617.0354303799488,770.0786496726287,608.851002435628,950.5919077303383,643.5646346911442,847.364592097372,636.214837094654,944.3273352911549,816.2143514694856,838.908871360071,814.3277243638056,1028.2212457676833,750.8082239795625,755.1497381328949,765.8304690462888,981.5489961511623,942.2104890205343,797.409418077939,943.0779298938248
898.1535097626166,498.4047523183668,916.0491587967811,477.81453679333225,878.8595787861502,479.40851275753903,942.2470910309485,481.0024290549318,853.2955795905027,488.7588609205277,981.6199267191308,561.6866152230897,812.9453619921661,561.2057516527598,1015.6247234160465,615.2978177429941,769.848995819274,612.1455122938959,954.5917786232891,647.5954562167158,847.0188785724058,639.3030012735612,943.280303085184,819.1302740651871,837.9963493578402,815.4026379908175,1028.437396022102,750.9892371747901,753.2400302867698,763.2324738048937,983.441260097777,940.6646248739497,797.2396867562252,943.0990479528166
897.8919875842827,504.20569781306483,916.3475150893939,483.72771890211953,878.7558690563158,485.06318078826706,942.2927617684167,487.1424293893536,852.3877803471634,494.69432171716153,982.2810155789693,566.0649557785147,812.374408121493,566.6179937936249,1016.4693495856814,618.7824135436318,769.2196611977294,613.6787586617926,954.2745044746085,651.8249425647152,846.811310452147,645.0392739999835,944.1932757801696,825.5938364026957,838.7041128768444,821.7235001367486,1027.8485354634518,750.9997680638643,753.1559592379398,762.5071197461609,984.5491358596723,943.3721093030475,797.3212410506208,943.1070180163354
897.9089009336578,507.15688748779496,916.381937796795,486.12770770078185,878.7081204467752,487.5142011939914,942.7819657316877,488.7058057120734,852.0751989285008,495.9657215121359,982.4790933869077,567.3723184078841,810.7426686904971,566.9432993683266,1016.9324846705131,618.6804452626852,769.4903665592442,617.2161180540905,954.8449165837551,653.5101338365391,847.2762296379262,647.5295196408573,944.4590289602734,828.091575412933,839.1997648409584,824.3431712945071,1026.9348227019725,749.9497898070434,753.247445096294,762.6104166748994,983.3829333318868,943.7180434691846,797.4939825389147,943.6528104594355
897.7472003389838,509.84701820272613,916.3243069740786,488.8805300650794,878.5403548080446,490.04461412166273,942.7021536426744,490.8532809481745,851.5027173006388,498.2080244832852,982.7125277615128,569.4487183786933,809.6804022522803,569.5036094466238,1015.674199477837,622.8967063446021,769.7263773185703,620.3108342462775,953.6029531682194,659.5498731578894,846.5085683051776,651.1690553432077,944.5269564567077,830.5067328995711,839.1842864173359,828.009797471101,1026.299777118149,750.1327426395733,751.1761670754416,765.49374344126,983.7133785733614,939.9466316723986,796.6567067747003,943.914373212166
897.725615620849,511.5395139606399,916.334118360818,490.4946149450729,878.3666208192784,491.7945190509109,943.1488787250701,492.4884523042279,850.56917684458,499.72494527320504,982.8477025579004,569.785586988374,808.6735150980647,570.9489614250823,1014.4370346744748,623.9303113009298,769.8925851845263,621.7675655264713,956.5493914943125,661.6967406633387,846.2512640185118,651.8708470360947,944.5468087176112,833.4620764052646,839.5881854101198,830.4610554710457,1026.1463312041944,750.6866416883754,750.6840649089717,762.7784007482843,983.3045636752923,938.9792122475606,796.7930694364035,944.5866883653985
897.3038886725367,512.8802073617312,915.6715456217003,491.49651450165544,877.8543461604639,492.9046477143774,942.6785249959347,494.29320017849903,850.6684661337207,502.14603784875976,983.6458374924619,573.5557039852881,807.7803825034664,572.734873679041,1012.9183033375363,627.3972989911827,769.9120208318815,622.9190834033155,952.0354334685939,665.6659246940919,845.6151884949954,654.5319614023945,944.6020911705734,840.3883260255313,839.501509643993,837.918979417675,1025.256072773816,751.6333928174602,752.2312511742075,759.95898528708,983.0933796793998,938.9750285036881,796.754132955105,943.7875684979234
897.4906878076146,513.1810737269003,915.7129960278704,492.29906098437476,877.9214094568831,493.5517856817382,942.0806376355146,494.6106334803367,850.650213621342,502.36744141348663,983.7270812338168,574.0337085887733,806.6126955486097,572.8050213627321,1013.4683210408296,627.8617745968727,772.8036009928037,625.4340939946823,953.2405131867936,666.1979754230989,847.141775093487,656.9877332274236,944.9129413335696,842.3360587326039,839.9710429169475,839.4446829121642,1025.3853738917244,752.0226201241621,755.1008666767284,760.459853025255,986.678021733634,939.0110792422494,796.6062534685892,944.7843407118746
896.8228903331421,516.5049735945751,915.0295091031326,495.4522457381778,876.9290936443188,496.894224602598,941.9307572041414,497.523332516065,850.185249643473,504.93797724531885,983.815059362888,576.2761783074079,806.4073660592853,572.5622466592049,1013.3949172480576,631.1780631439552,773.8203875555547,628.2996070761433,953.3484089201908,668.4629400270048,845.5028436850565,658.3211301220114,944.0837971221918,845.0735600602404,840.0483623295689,842.2529577984121,1025.477906861931,753.3104943374841,756.7101316359405,762.9475682882237,987.3423611818607,939.3455010237454,795.9034564661084,942.3699828797178
896.3892167069284,516.8520261031872,914.6474607863771,495.9975597714319,876.7039111583824,497.7453371946521,941.8952880720897,497.23148789336545,850.228533935456,504.7504629271597,984.4531529092126,577.4037933235691,806.1636851484899,572.2899645054567,1013.3857664924042,632.607654501219,773.6949265925368,630.1198268736473,953.00329785824,669.0719107932549,846.0450590037258,658.6194778977558,943.8380258762475,846.2983399950157,840.0347369714027,843.3644056633058,1025.344810754696,753.7193500735374,759.1975164638235,762.4736832752515,988.0647049389585,942.5233224244207,796.0027292780703,939.0534056128197
895.738211908859,518.1562012616448,914.0121570060315,498.0125884565611,875.4195862654802,499.746662372699,941.5862646035182,498.7158592543702,850.0206880474382,506.3279644234623,984.390422821401,576.9212393747547,806.0899304603324,573.9367327038693,1013.0314146382179,634.2045892428118,773.4348635333282,628.9532526657191,953.136510757319,669.1820739543634,845.7890678758146,658.5444000262294,943.2881484168106,846.3003920225302,839.631525294294,843.2449831582878,1025.1565699286243,753.5869332894032,758.4159924814476,762.2927577983494,988.100189126968,942.411479356541,796.0727914502647,937.9354444112633
895.8405716229964,516.6960574407371,914.0733555661938,496.56293243745415,875.7118877988912,497.8483103278135,941.4200248461617,498.9563890989075,850.0646149677966,506.4282637078093,983.8913991400937,577.0231994156443,805.9842663818265,574.4622207743303,1012.9873767342206,634.0944205291848,773.2371226586472,629.1162719594905,955.0814807611429,669.7886479836023,846.0498994945566,659.1010243790196,943.2838793865543,846.5024531873881,839.3928529739317,843.3034176898688,1025.5359108670827,753.6947625655524,757.8787661555857,758.1546133292774,987.9068918782845,944.4014429634325,796.6191807311146,938.6266135017373
896.0356211764251,516.6078309792705,914.2458522656825,496.7958641898345,876.2153836731608,497.7969979355414,941.2103439484367,498.8020396044886,850.1643102843371,506.70950206338074,983.5144151911778,577.1793361488947,806.1857614819315,575.4518412282198,1013.0407809892133,634.2367123776881,773.521448150797,629.616665531393,957.1453752434743,670.7051645001771,844.2018354611305,660.5709500150111,941.5402595339119,845.4273218514084,837.5663812744365,843.0218443649313,1027.166458502109,754.954214943709,754.8526125425533,758.8243156127958,987.6035065402367,944.8687946953229,797.4072826266322,937.5917400525635
896.1361778792923,515.9172788742866,914.5020559819773,496.2503432119794,876.9076553565063,497.3178511516737,941.0707637777191,498.82534985769934,850.7699081284209,506.5516886550937,983.3638097045441,578.2742242406305,806.4379301124026,576.39879480955,1012.6771087757563,634.4266976380267,773.5452839542027,630.3500574819702,956.7176206630282,671.6847424240913,845.0561755216013,661.0106418073051,941.8232553562601,845.5904770217537,837.4763788478755,842.3398864824583,1027.110375428232,755.1097992643806,754.328763043725,759.3087664141794,987.0450757602147,945.3080904204593,797.7558371432787,935.6917834273318
896.0385349105052,516.4472786620023,914.3834164039828,496.4420161931268,876.7580959466011,497.5619929635152,940.4208236531664,499.2569859567111,850.2552997176555,507.1116713747645,982.8410534622075,577.9906551027598,806.3741710738101,577.540614250784,1012.7482918813203,633.876057238662,773.5601082732759,631.245299353769,956.3607208518162,671.2446364525658,846.7969533278952,660.8897486553001,942.6711762479882,846.1097894406303,837.985290553327,842.6348303562045,1026.8544051717402,754.9003395647155,754.619057589856,759.4773336412585,986.3812620709086,944.8358603739619,797.8826167542838,934.6832361582276
896.2862505237828,516.5273685655907,914.5294428604625,496.17183871990557,876.7688665073584,497.5042992015419,940.0573742442951,499.5508777858584,849.6068352307283,507.54362532288434,982.8126457000619,578.0446581509182,805.9050079518662,578.0548777629672,1012.9736088315856,633.588257110766,773.9609597465218,631.661998344185,956.3818940801677,671.4055861328989,847.9268021632395,662.0232602342829,942.803921672809,846.2774230147983,838.6710191176676,843.0719045504112,1026.8174379193651,754.7235398521274,755.3552812907808,756.2576483881828,985.9343849481736,944.4867212756324,798.0350869424885,935.273719626326
896.774659731659,516.7111876355665,914.909051311779,496.4464769379133,877.0112240489756,497.61044139784065,939.8807935216645,500.0567826245299,849.3549996051958,507.71047339333523,982.8657169538394,578.6710991741396,805.8285695287857,578.2141228400282,1013.2858013172571,633.1127636436469,774.5574032744867,631.6529829274402,957.5450328797788,670.7716186549028,848.0001390780806,663.6888892390702,943.4230556925606,845.8533996828637,839.6440796517286,842.602673541362,1027.009815613284,755.3172651647899,755.4470647802406,756.26122909389,985.748271542128,943.5625939565884,798.1705656923965,935.7734589907436
896.8524238238898,517.3718090501883,914.8745840734531,496.9743252142855,877.022943252637,497.87004371851225,939.5987790396414,500.1215588067011,849.121812358585,507.47592918514067,982.8327976114658,578.5944704891731,805.705369226167,578.077982116572,1013.7287365716679,632.8008762589636,775.0387255391951,631.441432624208,958.6198234336316,671.093367941456,847.8353440190419,664.3593738944699,943.2633791635536,845.2940803203284,839.9607355703541,842.1737406465755,1027.1649316832309,755.9767954983195,755.7441960032752,758.174496707335,985.797991429768,942.7422651283773,798.2894296412492,935.8705219902736
896.4950384191021,517.5611747271,914.1629857607827,496.8667337594409,876.475415101364,498.00079900308583,939.7521803119606,499.85882586979665,848.5843310593165,507.1556820774924,982.6837389695445,578.3737012844497,805.3336645183666,577.5946582409454,1013.9190214128482,632.3134598068141,775.4146455130411,631.1191003884538,958.4344588076888,670.5917684401802,848.0740292667698,665.0115364372676,942.3292797147619,844.8711640965846,839.5263871607065,841.9228088878291,1027.0892823455597,755.9543326552979,755.3128486443586,763.9520910500572,985.9170261792357,942.4312631559046,798.7652007877953,935.2535463076155
896.4739218399397,517.5789366463493,913.9443388454532,496.90368488859934,876.3304652396248,498.0620835490001,939.9274175655904,499.7669390290291,848.4439707489161,507.0903310233986,982.6501237114669,578.2168108209281,805.1776319432495,577.3141644542541,1013.8937794225843,631.6342478193931,775.5533005412249,630.8890604961988,958.4479993141708,670.2358541886516,848.0654267971316,665.0061391601643,942.2749959706637,844.4014559602306,839.2183509237542,841.6082818842208,1027.0396683974222,755.7947706244469,755.0828848123554,765.9397117545575,985.9222958531536,942.4988158920618,798.8065895451621,935.3587764870689
896.386783912454,516.5366490575713,913.8685503123074,496.0134901440009,876.3572615788207,496.99686593293245,940.2788611074557,498.7522405445318,848.5360723160635,504.8837715086832,981.8059958140075,577.4116974163795,805.4768012778227,575.7648914426014,1013.7497125350284,630.0517720564382,775.3848812574414,629.8594310368434,960.3629084859006,667.1243119492176,847.9300820371619,664.4530826779096,941.6844150523509,842.5357772659654,838.2219248671249,839.3800295133033,1027.345446175055,755.4391436646083,754.5823375276829,766.6479106783295,985.6735071925464,941.9194705441487,798.7993988948485,934.9445824333089
896.397054907325,515.7572421793074,913.9100764873313,495.3840070314745,876.3721492786992,496.343069755455,940.4293582743612,498.41110908885895,848.5489301599087,504.8981805178183,981.6264763120588,577.2119125058516,805.4607148232949,575.0895406716822,1013.0663237444915,630.1540025737374,774.9432318507485,629.4374485859678,960.3341234887691,665.0262980599716,848.4213391925704,664.067205411671,941.0915875306018,842.3100261666148,837.6652013186616,838.5859071959824,1027.7870785427572,755.0565573572818,754.2783635568466,765.7956355343788,985.3001830229133,940.9350026108705,798.9624816612971,938.8376361604395
895.7170644879209,513.378235452333,913.4066377928214,492.7171087671523,876.1539001750003,493.4124848274034,940.3460327624892,494.922382103857,848.8215205251439,500.05354935381035,981.2642914331467,573.7722258393081,804.9147995769652,573.4715076022093,1013.0723363659529,625.8597764143972,773.6605871332433,627.3504923702448,960.6589278971011,661.2430053746143,848.8486113750505,661.568877087273,940.7568566116872,838.4689729486672,837.4631428128524,835.3777736806521,1027.7454134853342,754.7862057593104,753.669080670573,765.2366005193081,984.9219445581334,940.0381151020922,799.0688907309515,943.1006317530299
895.2916831051069,512.9205344079915,913.1501227938954,492.0427545761596,875.9083066972456,492.8035778784852,940.3984430630777,493.75296907423507,848.8292804463023,498.9233707262465,980.6956022469947,572.5120738859139,805.0341655801068,572.6698879804646,1012.8236541747884,624.1748783842289,772.8957933639317,626.0685457925142,961.006015013077,660.4624008425643,847.8752941928143,661.3944782800586,941.4613699488234,838.3266252814402,837.6373375617092,834.4902530512716,1027.7657702876193,754.7526853799279,753.193789281788,766.2491679115252,984.9104614191566,939.3410011127505,799.1671980986652,946.5790162122092
895.1579734151588,508.08902760206,913.3663926847792,487.1401124502961,875.4903170840892,488.9227086646855,940.5016075418322,492.2218658695598,848.642591931888,497.77101599133516,981.2006322501619,570.5381421497877,804.9657713135734,570.011800344171,1012.4760626259857,625.0743618131199,772.7638891421694,623.813126319081,959.1926242940655,660.2726382202154,848.0381586382891,657.1734430836849,942.7751998347079,834.5401395594126,837.651238707032,831.0500639199811,1027.7673271397518,754.515344199745,753.9158698985804,766.79903700624,984.03463588624,932.2970070714895,799.042698113879,944.4091657806666
894.8807582463604,508.86675490353355,912.9407923702242,487.78359106044985,875.3526283275837,489.51062111522566,940.1392946758933,491.3565876469137,848.8105549277284,497.5715387663002,981.4704770650977,569.3424252972641,804.8448884056005,568.6834245944882,1012.1910053820312,624.0053743121508,772.0570686473012,621.5917866739628,959.4446997954751,658.1762496710584,846.811100377801,655.0438732726792,943.9458872852465,833.867346599491,837.7155926943826,830.3282853652541,1027.8811084554811,754.2913963926139,753.8474260311981,767.8772100446205,982.4731429864066,933.5361025432363,798.3260763571744,939.4874618813984
894.4601950714924,504.41328040091844,912.4355296907651,482.2262249652081,875.2303446484442,483.78818429837327,940.2450318960819,487.3537063207299,848.6747093890993,492.1818186902045,981.4360010476768,567.203638588519,804.1271856320986,564.3974051401609,1011.9001222785286,616.517839983368,772.6819029229333,615.9097704606992,957.5181235936831,652.6495835129547,846.7565092234281,650.3426302427614,942.8186726213911,832.9061190996813,836.880023332741,829.5868773024273,1028.2004803790064,754.3664170788131,752.6238187209835,768.038474109922,981.8232746002531,934.1531362869256,797.8289185026282,938.497350541077
894.5796933479598,500.8656831158438,912.4162674630502,480.05129878416443,875.3131970101075,481.51347828193946,939.6837171479889,484.79935961659413,848.7065465319233,490.10088335243336,980.8355662332935,566.046823643355,803.9402762517171,562.062000082992,1012.0539022167219,617.8518193324951,772.8754466075405,615.380349285748,954.9488482424391,652.3511949947417,847.8195506674,647.8887851831978,941.8801081099855,831.6503170334147,834.9159050714479,828.5621163199856,1028.234153520505,754.4423184281071,752.5465068783709,768.9691015523308,981.4158784066684,933.9192164917811,796.1772510715994,940.4341594287629
894.3232877589572,494.4579785410675,912.4039489322945,472.5544935636946,874.3369250768462,474.81217016912973,939.7382011119391,479.02465810366823,848.7284444408745,484.96114830394265,981.426653767991,560.4336795187623,803.7340177583912,554.707335467638,1012.3051141323707,615.3653211192229,771.6462632323173,610.0542682790187,955.2425403808556,648.5044343042354,847.9786347157604,639.0698141219561,946.4084866060832,823.1684586537475,835.2938688521172,820.6579679182487,1027.3001221172294,754.3636204304414,752.2409467850417,771.6335538600986,980.7426090231728,931.254440756261,796.2275034489857,937.2791625013302
893.1410468404857,493.2138204643662,910.7228978643352,471.6849972013754,873.6411411680905,473.78514937565757,939.6802469134459,476.9524132433425,848.5391992549429,483.4776813027818,981.3265762870296,557.7675331722326,804.0521913643008,552.9343334246561,1012.850224072044,611.7678437395664,771.442319474574,606.9829400583075,955.5733184420835,646.1220446189113,842.5909829655321,639.6945178424277,946.6349257046547,820.5168350716194,834.9900496982565,818.0455929988613,1027.600177018454,756.0423192853411,749.8286712624773,772.6418666334888,981.0921843435701,933.5405541168572,796.9579696266236,937.9293131470095
892.4899751794848,487.2705272640964,910.6727668430314,463.4069148468858,873.375487059114,465.3598978528381,939.8198125946974,466.2512293069089,848.0166985220901,472.34520844566833,981.8939301027414,553.4024354609057,803.5147316481977,544.3518712978196,1012.7768624553323,606.8797567717526,771.1146233773579,596.845743741306,954.2033706732835,637.9559756421373,843.269020890901,627.7111127619153,946.7524956436118,813.1715068112728,835.2478073715469,811.7409761207847,1026.8598065418712,755.6503188468129,746.7369954665506,773.1379647814526,981.8286602362448,933.9369155655107,797.0352487695774,940.2615527386794
892.6997651916554,483.6094008882713,910.530014162848,460.9665550738968,873.3751230010064,463.3864588741821,939.5265139970538,464.99029227882215,848.0450544166777,472.26038145563484,981.8425856410732,550.4038322849126,804.2703965353817,543.4268089168561,1012.725934617183,603.7799687489288,769.7848010632158,591.01340704557,952.7221505092356,634.8559721769906,843.0781567988273,628.9645523095222,947.4507532104235,811.3671488333583,835.4262647057789,807.8918911046284,1027.1022238303883,756.0958724091017,746.7929202740111,772.3382920569981,981.031112765326,933.6233612274817,797.0628816256975,938.5655756659736
892.906369861473,473.9009740952903,911.1089836563605,451.3762015018105,873.6914270733083,452.74834987437526,939.2803951297784,455.37818283743536,848.3757902007088,460.1345902800903,979.8176984038698,542.7990690278456,803.7887851822686,532.2896229021378,1012.1083219687058,590.9286794529991,769.850893674623,584.2040705143176,951.6326236558717,628.0672126644351,843.1945283162908,617.890646142787,946.8391719398429,794.0805573599525,832.6437714111688,792.5379673454247,1030.0102048438448,761.633766786639,744.3845286899718,773.5822828554096,980.8258636570158,932.6291949384574,797.016052511586,936.3616664932833
